sentence,ambigous_word,label,sense
"['വരവുചെലവുകൾ/N_NN', 'തമ്മിൽ/PR_PRC', 'മാസവും/N_NN', 'പൊരിഞ്ഞ/N_NN', 'അടി/N_NN', 'നടക്കുമ്പോൾ/V_VM_VNF', 'താൻ/V_VM_VNF_INF', 'എന്ത്/N_NN']",അടി,1,അടിക്കുക
"['ശ്രദ്ധയിൽപ്പെട്ട/JJ', 'ഒരുവൻ/N_NN', 'മന്ത്രിയെ/N_NN', 'അടിക്കാൻ/V_VM_VNF_INF', 'ഒരുങ്ങി/V_VM_VF']",അടി,1,അടിക്കുക
"['ഒട്ടും/N_NN', 'ഓർക്കാതെ/V_VM_VNF', 'ഒരടി/N_NN', 'കിട്ടിയപ്പോൾ/V_VM_VNF', 'സൈന്യത്തിന്റെ/N_NN', 'ദ്രുതഗതി/V_VM_VF', 'പൊടുന്നനെ/PSP', 'നിന്നു/PSP']",അടി,1,അടിക്കുക
"['ഉന്ത്/N_NN', 'തല്ലു/N_NN', 'അടി/N_NN', 'ബഹളം/N_NN', 'ഉറങ്ങിക്കിടന്നവർ/N_NN', 'എഴുന്നേറ്റു/RD_RDF']",അടി,1,അടിക്കുക
"['ഇപ്പൊ/N_NNP', 'അടി/N_NN', 'കൊടുക്കാൻ/V_VM_VNF_INF', 'നല്ല/V_VM_VF', 'പാകത്തിനാണവൻ/RD_RDF']",അടി,1,അടിക്കുക
"['അടിച്ച്/V_VM_VNF', 'പപ്പടമാക്കും/N_NN', 'അനു/V_VM_VF']",അടി,1,അടിക്കുക
"['മൂർഖനും/N_NN', 'അണലിക്കും/N_NN', 'അടിക്കാൻ/V_VM_VNF_INF', 'കൈയില്ല/V_VM_VF', 'പകരം/N_NN', 'വായെ/N_NN', 'ഉള്ളൂ/V_VM_VF']",അടി,1,അടിക്കുക
"['വീണ്ടും/N_NN', 'വീണ്ടും/N_NN', 'വാതിലിൽ/N_NN', 'അടിച്ചു/V_VM_VNF_VBN', 'കൊണ്ടിരുന്നു/V_VM_VF']",അടി,1,അടിക്കുക
"['അടിക്കാൻ/V_VM_VNF_INF', 'സാറിനു/N_NN', 'ദ്യര്യമില്ല/V_VM_VF']",അടി,1,അടിക്കുക
"['അടി/N_NN', 'വീഴും/N_NN', 'മുൻപേ/N_NST', 'ദേ/V_VM_VNF', 'കിടക്കുന്നു/V_VM_VF', 'ഫൗസിയ/V_VM_VNF_RP', 'ബോധം/N_NN', 'കെട്ട്/V_VM_VNF', 'താഴെ/N_NST']",അടി,1,അടിക്കുക
"['സാറിനു/N_NN', 'ഞങ്ങളെ/N_NN', 'അടിക്കണം/N_NN', 'എന്ന്/N_NST', 'തോന്നിട്ടില്ല/V_VM_VF']",അടി,1,അടിക്കുക
"['ഷാനി/N_NN', 'അടുത്ത/V_VM_VNF_RP', 'ആണി/N_NN', 'അടിച്ചു/V_VM_VNF_VBN']",അടി,1,അടിക്കുക
"['നീണ്ട/V_VM_VNF', 'കൈ/N_NN', 'കൊണ്ട്/PSP', 'മാന്തുകയും/V_VM_VNF', 'കൈത്തണ്ടയിൽ/N_NN', 'അടിക്കുകയും/V_VM_VNF']",അടി,1,അടിക്കുക
"['മുടി/N_NN', 'തോർന്നില്ല/V_VM_VF', 'ശകാരിച്ചു/V_VM_VNF_VBN', 'കൊണ്ട്/PSP', 'തലയിൽ/N_NN', 'നല്ല/V_VM_VF', 'അടി/N_NN', 'വെച്ച്/V_VM_VNF', 'തരും/N_NN']",അടി,1,അടിക്കുക
"['ഒരിക്കൽ/N_NN', 'കൈയിൽ/N_NN', 'നിന്നും/V_VM_VNF', 'നല്ല/V_VM_VF', 'അടിയും/N_NN', 'കിട്ടി/V_VM_VF']",അടി,1,അടിക്കുക
"['ഒരൊറ്റ/JJ', 'അടി/N_NN', 'തോളത്തു/N_NN', 'കിട്ടി/V_VM_VF']",അടി,1,അടിക്കുക
"['ആര്/N_NN', 'വിളിച്ചിട്ടും/N_NN', 'എണീറ്റതും/V_VM_VNF', 'ഇല്ല/V_VM_VF', 'അടി/N_NN', 'കിട്ടിയത്/N_NN', 'കൊണ്ടല്ല/V_VM_VF', 'അപമാനം/N_NN']",അടി,1,അടിക്കുക
"['കാര്യവും/N_NN', 'ഇല്ലാതെ/V_VM_VNF', 'എന്നെ/PR_PRP', 'അടിച്ചിട്ട്/N_NN', 'തഴുകാൻ/V_VM_VNF_INF', 'വന്നേക്കാ/N_NN']",അടി,1,അടിക്കുക
"['അടി/N_NN', 'കൊണ്ടിട്ടില്ല/V_VM_VF']",അടി,1,അടിക്കുക
"['കൈ/N_NN', 'കൊണ്ട്/PSP', 'ജിത്തുവിന്റെ/N_NN', 'മുഖത്തും/V_VM_VF', 'കഴുത്തിലും/N_NN', 'ഒക്കെ/PSP', 'അടിക്കുന്നുണ്ട്/V_VM_VF']",അടി,1,അടിക്കുക
"['കൈ/N_NN', 'വീശി/N_NN', 'ഒരടി/N_NN', 'ആർന്നു/V_VM_VF', 'അതിനുള്ള/JJ', 'മറുപടി/N_NN']",അടി,1,അടിക്കുക
"['അടി/N_NN', 'കിട്ടാഞ്ഞാൽ/N_NN', 'ഭാഗ്യം/N_NN']",അടി,1,അടിക്കുക
"['ഉണ്ടെങ്കിൽ/V_VM_VNF', 'അടിയൊന്നും/V_VM_VNF', 'കിട്ടില്ല/V_VM_VF']",അടി,1,അടിക്കുക
"['നല്ല/V_VM_VF', 'അടി/N_NN', 'കിട്ടാൻ/V_VM_VNF_INF', 'ചാൻസ്/V_VM_VNF', 'ഉണ്ട്/V_VM_VF']",അടി,1,അടിക്കുക
"['പെണ്ണ്/N_NN', 'ഭാമ/N_NN', 'അവളെ/N_NN', 'ചുമലിൽ/PR_PRC', 'ചെറുതായി/RB', 'അടി/N_NN', 'വെച്ച്/V_VM_VNF', 'കൊടുത്തു/V_VM_VF']",അടി,1,അടിക്കുക
"['അവരോട്/N_NN', 'നിർത്താൻ/V_VM_VNF_INF', 'ആയി/V_VM_VNF', 'ആജ്ഞാപിക്കും/V_VM_VF', 'അടി/N_NN', 'വീണിരുന്നു/V_VM_VF']",അടി,1,അടിക്കുക
"['നമ്മുടെ/N_NN', 'മോളെ/N_NN', 'അടിച്ചു/V_VM_VNF_VBN']",അടി,1,അടിക്കുക
"['അടുത്ത/JJ', 'വാക്കു/N_NN', 'പറയും/V_VM_VNF', 'മുൻപേ/N_NST', 'വീണ്ടും/N_NN', 'അടി/N_NN']",അടി,1,അടിക്കുക
"['നമ്മുടെ/N_NN', 'മോളെ/N_NN', 'അടിച്ചതോ/V_VM_VNF']",അടി,1,അടിക്കുക
"['താൻ/V_VM_VNF_INF', 'ഒരോ/QT_QTF', 'പ്രശ്നങ്ങൾ/N_NN', 'ഉണ്ടാകുമ്പോഴും/RB', 'മുഖം/N_NN', 'അടച്ചു/V_VM_VF', 'അടി/N_NN', 'തരാൻ/V_VM_VNF_INF', 'അറിയാഞ്ഞിട്ടല്ല/V_VM_VF']",അടി,1,അടിക്കുക
"['അതുകൊണ്ട്/N_NN', 'മാത്രം/N_NN', 'ആണ്/V_VM', 'അടിയിൽ/N_NN', 'തീരേണ്ട/V_VM_VNF_RP', 'പ്രോബ്ലം/N_NN', 'ഇതുവരെ/PSP', 'നീണ്ടു/QT_QTC', 'പോയത്/N_NN']",അടി,1,അടിക്കുക
"['എപ്പോൾ/V_VM_VNF', 'വേണമെങ്കിലും/N_NN', 'തിരിച്ച്\u200c/N_NN', 'അടി/N_NN', 'പ്രതീക്ഷിച്ചോളു/V_VM_VF']",അടി,1,അടിക്കുക
"['ധിക്കാരിയെ/N_NN', 'അടിച്ചു/V_VM_VNF_VBN', 'കൊല്ലാൻ/V_VM_VNF_INF', 'ഉത്തരവ്/V_VM_VNF', 'ഇടുന്നു/V_VM_VF']",അടി,1,അടിക്കുക
"['നമ്പ്യാരുടെ/N_NN', 'കൈയിൽ/N_NN', 'നിന്നു/PSP', 'സ്തുതി/V_VM_VF', 'പാഠകർക്ക്/N_NN', 'ലഭിച്ച/V_VM_VNF', 'അടി/N_NN', 'നാം/V_VM_VF', 'കണ്ടു/PSP']",അടി,1,അടിക്കുക
"['മറ്റൊരു/N_NN', 'അടിയുടെ/N_NN', 'കഥയാണ്/N_NN']",അടി,1,അടിക്കുക
"['അവർക്ക്/N_NN', 'രണ്ടാമത്/V_VM_VNF', 'അടി/N_NN', 'ആയി/V_VM_VNF']",അടി,1,അടിക്കുക
"['അച്ചിയോടു/N_NN', 'ദേഷ്യം/N_NN', 'തീർക്കാൻ/V_VM_VNF_INF', 'കലങ്ങൾ/N_NN', 'ഓരോന്നായി/N_NN', 'അടിച്ചു/V_VM_VNF_VBN', 'ഉടക്കുക/V_VM_VINF', 'ആണ്/V_VM']",അടി,1,അടിക്കുക
"['അന്തർജനം/N_NN', 'ആട്ടുകല്ല്/N_NN', 'എടുത്തു/V_VM_VNF_VBN', 'അടിയിൽ/N_NN', 'വെച്ച്/PSP', 'അരി/N_NN', 'അരയക്കുകയും/V_VM_VNF', 'യഥാപൂർവം/N_NN', 'മുകളിൽ/N_NN', 'വെയ്ക്കുകയും/V_VM_VNF']",അടി,2,താഴെ
"['അടിയിൽ/N_NN', 'ഇറക്കിച്ചു/V_VM_VF', 'തരാനുള്ള/JJ', 'ചുമതല/N_NN', 'ഇവിടേക്ക്/N_NST', 'ആണ്/V_VM', 'എന്നു/CC_CCS_UT', 'പോറ്റിയോടു/N_NN']",അടി,2,താഴെ
"['മാവിന്റെ/N_NN', 'മുകളിലിരിക്കുന്ന/V_VM_VNF_RP', 'വള്ളം/N_NN', 'അടിയിൽ/N_NN', 'ഇറക്കിച്ചു/V_VM_VNF_VBN', 'തരാൻ/V_VM_VNF_INF', 'വിചാരിച്ചാൽ/N_NN', 'സാധിക്കയില്ല/V_VM_VF']",അടി,2,താഴെ
"['തോണി/N_NN', 'എടുത്തു/V_VM_VNF_VBN', 'അടിയിലേക്ക്/N_NN', 'കൊണ്ടു/PSP', 'വരാനുള്ള/JJ', 'വിദ്യ/N_NN', 'പ്രയോഗിക്കും/V_VM_VF']",അടി,2,താഴെ
"['അടുത്തുള്ള/N_NST', 'ഗൃഹങ്ങളും/N_NN', 'മാളികയുടെ/N_NN', 'അടിയിലും/N_NN', 'എല്ലാം/QT_QTF', 'വെള്ളം/N_NN', 'കൊണ്ട്/PSP', 'നിറയുകയും/V_VM_VNF']",അടി,2,താഴെ
"['കച്ചവടക്കാരന്റെ/N_NN', 'ഒച്ച/V_VM_VNF', 'കേട്ടപ്പോൾ/V_VM_VNF', 'ഉടനെ/RB', 'അടിയിലേക്ക്/N_NN', 'ഇറങ്ങിവന്നു/V_VM_VF']",അടി,2,താഴെ
"['ഇറങ്ങിയപോൾ/N_NST', 'കോവണിയിൽ/N_NN', 'നിന്നു/PSP', 'കാൽ/N_NN', 'തെറ്റി/RD_RDF', 'അടിയിലേക്ക്/N_NN', 'വീണു/V_VM_VF', 'തല/N_NN', 'പൊട്ടി/N_NN', 'മരിച്ചു/V_VM_VF']",അടി,2,താഴെ
"['ശേഖരൻ/N_NNP', 'വായിൽ/N_NN', 'കല്ലെടുത്ത്/N_NN', 'അടിയിൽ/N_NN', 'വച്ചിട്ട്/V_VM_VNF', 'പഴക്കുലയും/N_NN', 'മറ്റും/N_NN', 'മുഴുവനും/V_VM_VNF', 'തിന്നുകയും/V_VM_VNF', 'കല്ലെടുത്ത്/N_NN', 'പിന്നെയും/PSP', 'വായിലാക്കുകയും/V_VM_VNF']",അടി,2,താഴെ
"['ഗുരു/JJ', 'രാത്രി/N_NN', 'കാലങ്ങളിൽ/N_NN', 'കട്ടിലിൽ/N_NN', 'കിടന്നു/V_VM_VF', 'കൊണ്ട്/PSP', 'ഓരോന്നു/V_VM_VF', 'പറയുകയും/V_VM_VNF', 'ശി\u200cഷ്യൻ/N_NN', 'അടിയിൽ/N_NN', 'ഇരുന്ന്/V_VM_VNF', 'എല്ലാം/QT_QTF', 'കേട്ടു/V_VM_VF', 'ധരിക്കയുമാണ്/N_NN', 'പതിവ്/N_NN']",അടി,2,താഴെ
"['മരത്തിൻമേൽ/N_NN', 'കൂട്ടി/V_VM_VNF_VBN', 'വെച്ചു/V_VM_VF', 'മുറുക്കി/V_VM_VF', 'കെട്ടിയിരുന്നതിനാൽ/CC_CCD', 'അടിയിലേക്ക്/N_NN', 'വീണില്ല/RP_NEG', 'എന്നേ/RB', 'ഉള്ളൂ/V_VM_VF']",അടി,2,താഴെ
"['രണ്ട്/QT_QTC', 'പേരും/N_NN', 'മരത്തിൻമേൽ/N_NN', 'അടിയിലേക്ക്/N_NN', 'ഇറങ്ങി/V_VM_VF']",അടി,2,താഴെ
"['കാച്ചി/N_NN', 'വെച്ചിരുന്ന/V_VM_VNF_RP', 'കുഴമ്പു/N_NN', 'നായരുടെ/N_NN', 'കഴുത്തിനു/V_VM_VNF', 'അടിയിൽ/N_NN', 'എല്ലാം/QT_QTF', 'തേച്ചിട്ട്/N_NN', 'നായരെ/N_NN', 'താങ്ങി/V_VM_VNF_VBN', 'പിടിച്ച്/V_VM_VNF', 'പൂമഖത്തു/N_NN', 'തെക്കോട്ടും/N_NN', 'വടക്കോട്ടും/N_NN', 'നടത്താൻ/V_VM_VNF_INF']",അടി,2,താഴെ
"['കൊച്ചുണ്ണി/N_NNP', 'മുറിക്ക്/N_NN', 'അകത്തു/N_NN', 'കടന്നിട്ട്/V_VM_VF', 'കണ്ടതു/N_NST', 'കട്ടിലിന്റെ/N_NN', 'അടിയിൽ/N_NN', 'കിടന്നിരുന്നതായ/JJ', 'സ്വന്തം/PR_PRF', 'ആയുധം/N_NN', 'പെട്ടെന്നു/V_VM_VF', 'കയ്യിലെടുത്തു/N_NN']",അടി,2,താഴെ
"['കുടയിൽ/N_NN', 'പാമ്പു/N_NN', 'അടിയിലേക്ക്/N_NN', 'ഇറങ്ങി/V_VM_VNF_VBN', 'ഇഴഞ്ഞു/V_VM_VNF_VBN', 'കിഴക്കിനിയിലെത്തി/V_VM_VF']",അടി,2,താഴെ
"['ഉടനെ/RB', 'പാമ്പു/N_NN', 'അടിയിലേക്ക്/N_NN', 'ഇറങ്ങി/V_VM_VF']",അടി,2,താഴെ
"['ഒരിക്കൽ/RD_RDF', 'നായർക്കു/N_NN', 'നാഭിക്കു/N_NN', 'അടിയിലായി/N_NN', 'മുഴ/N_NNP', 'ഉണ്ടായി/N_NN']",അടി,2,താഴെ
"['ഭജനക്കാരൻ/N_NN', 'ചാടി/N_NN', 'നായരുടെ/N_NN', 'നാഭിക്കു/N_NN', 'അടിയിലായി/RB', 'കുത്തു/V_VM_VNF_VBN', 'വെച്ചു/V_VM_VF', 'കൊടുക്കുകയും/V_VM_VNF']",അടി,2,താഴെ
"['ഉടനെ/RB', 'അടിയിലേക്ക്/N_NN', 'ഇടാൻ/V_VM_VNF_INF']",അടി,2,താഴെ
"['എല്ലാം/QT_QTF', 'പിടിച്ചു/V_VM_VNF_VBN', 'അടിയിൽ/N_NN', 'നിരത്തി/V_VM_VNF_VBN', 'വെച്ചു/V_VM_VF']",അടി,2,താഴെ
"['കള്ളിൻ/N_NNP', 'കുടങ്ങളെല്ലാം/N_NN', 'ഇട്ടു/V_VM_VNF', 'കൊടുത്തതിന്റെ/N_NN', 'ശേ\u200cഷം/N_NN', 'കൊച്ചിട്ടാണനും/V_VM_VNF', 'അടിയിലേക്ക്/N_NN', 'ഇറങ്ങി/V_VM_VNF', 'വന്നു/V_VM_VF']",അടി,2,താഴെ
"['ആനപ്പുറത്ത്/N_NN', 'ഇരുന്നു/V_VM_VF', 'കലശലായി/RB', 'വിറയ്ക്കുകയും/V_VM_VNF', 'എഴുന്നള്ളിച്ചു/V_VM_VF', 'കഴിഞ്ഞു/V_VM_VF', 'അടിയിലേക്ക്/N_NN', 'ഇറങ്ങി/V_VM_VF', 'വാൾ/N_NNP', 'ശ്രീകോവിലകത്തു/N_NN', 'കൊണ്ട്/PSP', 'ചെന്നു/V_VM_VF', 'വെച്ചാൽ/CC_CCD', 'ഉടനെ/RB', 'ബോധം/N_NN', 'കെട്ടു/V_VM_VF', 'വീഴുകയും/V_VM_VNF', 'ചെയ്യാറുണ്ട്/V_VM_VF']",അടി,2,താഴെ
"['പരുന്തു/N_NN', 'പറക്കുന്നതിന്റെ/N_NN', 'അടിയിൽ/N_NN', 'മുങ്ങി/RB', 'നോക്കിയാൽ/V_VM_VNF', 'ബിംബം/N_NN', 'കിട്ടും/V_VM_VF']",അടി,2,താഴെ
"['അപ്പോഴേക്കും/N_NST', 'പിള്ളയും/N_NN', 'അടിയിലേക്ക്/N_NN', 'ഇറങ്ങി/V_VM_VNF_VBN', 'എത്തി/V_VM_VF', 'കയറു/QT_QTC', 'കൊണ്ടു/PSP', 'കൈകൾ/N_NN', 'കൂട്ടിക്കെട്ടി/N_NN', 'കൊണ്ടുപോയി/V_VM_VF']",അടി,2,താഴെ
"['പന്നി/RB', 'അദ്ദേഹത്തിന്റെ/PR_PRP', 'കാൽക്കീഴിൽ/N_NN', 'ക്കൂടി/RB', 'കടന്ന/V_VM_VNF', 'ക്ഷണത്തിൽ/N_NN', 'അടിയിലേക്ക്/N_NN', 'ചാടി/N_NN']",അടി,2,താഴെ
"['തൽക്ഷണം/N_NN', 'തല/N_NN', 'മുറിഞ്ഞ്/V_VM_VNF', 'അടിയിലേക്ക്/N_NN', 'വീണു/V_VM_VF']",അടി,2,താഴെ
"['എത്തിയപ്പോൾ/N_NST', 'സ്വാമിയാരെ/N_NN', 'അടിയിൽ/N_NN', 'ഇരുത്തുകയും/V_VM_VNF', 'ശിരസ്സിൽ/N_NN', 'അഭി\u200cഷേകം/QT_QTF', 'കഴിച്ച്/V_VM_VNF', 'അയയ്ക്കുകയും/V_VM_VNF']",അടി,2,താഴെ
"['അവയുടെ/DM_DMD', 'അടിയിലുള്ള/JJ', 'ഉറവകൾക്കുള്ള/JJ', 'പരസ്പരബന്ധം/N_NN', 'ഉണ്ടായിരിക്കുന്നതു/V_VM_VNF', 'കൊണ്ട്/PSP', 'എല്ലാത്തിന്റെയും/N_NN', 'ചുവട്/V_VM_VF', 'ഒന്നു/QT_QTC', 'ആണെന്നു/V_VM_VF', 'വിചാരിക്കാവുന്നതുമാണ്/N_NN']",അടി,2,താഴെ
"['നായർ/N_NNP', 'ഉത്സവമഠത്തിൽ/N_NN', 'ചെന്നു/V_VM_VF', 'നെയ്ക്കുടം/N_NN', 'അടിയിലേക്ക്/N_NN', 'വെച്ച്/PSP', 'നിന്നു/PSP']",അടി,2,താഴെ
"['അതിന്റെ/DM_DMD', 'അടിയിലായിട്ട്/N_NN', 'രാജാവിരിക്കണം/V_VM_VF']",അടി,2,താഴെ
"['ഉടനെ/RB', 'പരുന്തു/DM_DMQ', 'പറന്ന്/V_VM_VNF', 'കൊണ്ടിരുന്ന/V_VM_VNF', 'സ്ഥലത്തിനു/N_NN', 'അടിയിൽ/N_NN', 'ചെന്നു/V_VM_VF']",അടി,2,താഴെ
"['അതിന്റെ/DM_DMD', 'അടിയിലും/N_NN', 'മുകളിലും/N_NN', 'കല്ലു/N_NN', 'പാകി/V_VM_VF', 'തളം/N_NN', 'ചെയ്തിരുന്നു/V_VM_VF']",അടി,2,താഴെ
"['കയത്തിൽ/N_NN', 'മുങ്ങി/RB', 'അടിയിൽ/N_NN', 'ചെന്നപ്പോൾ/V_VM_VNF', 'ഘനമുള്ള/JJ', 'എന്തോ/DM_DMR', 'വസ്തു/N_NN', 'കാലിൽ/N_NN', 'തടഞ്ഞു/V_VM_VF']",അടി,2,താഴെ
"['കുളം/N_NN', 'സ്വച്ഛമാക്കുന്നതിനായി/N_NN', 'ചേറെടുത്തു/N_NN', 'മാറ്റിയപ്പോൾ/V_VM_VNF', 'അടിയ്ക്കു/N_NN', 'മദ്ധ്യഭാഗത്തായി/N_NN', 'ഹോമകുണ്ഡം/N_NN', 'കാണുകയുണ്ടായി/N_NN']",അടി,2,താഴെ
"['ഉടനെ/RB', 'ഇല്ലത്തിനു/V_VM_VNF', 'മേഞ്ഞിരുന്ന/V_VM_VNF', 'ഓട്/N_NN', 'ഓരോന്ന്/V_VM_VNF', 'ഓരോന്നായി/RB', 'അടിയിലേക്ക്/N_NN', 'വീണു/V_VM_VF']",അടി,2,താഴെ
"['അടിയിൽ/N_NN', 'വെള്ളം/N_NN', 'പൊങ്ങി/V_VM_VNF_VBN', 'വരുന്നതായി/V_VM_VNF', 'കണ്ടു/V_VM_VF']",അടി,2,താഴെ
"['എഴുന്നള്ളിച്ചു/V_VM_VF', 'വടക്കെ/DM_DMD', 'നടയിൽ/N_NN', 'ആയപ്പോൾ/V_VM_VNF', 'ചുറ്റമ്പലത്തിൽ/N_NN', 'നിന്നും/PSP', 'പുറത്തേക്ക്/N_NST', 'അടിയിൽ/N_NN', 'കൂടിയുള്ള/PSP', 'ഓകിന്റെ/N_NN', 'മീതെ/PSP', 'ഇരുന്ന/V_VM_VNF', 'തളക്കല്ലിൻമേൽ/N_NN', 'ചവിട്ടുകയും/V_VM_VNF', 'കല്ല്/N_NN', 'അടിയിലേക്ക്/N_NN', 'താണു/N_NN', 'പോകുകയും/V_VM_VNF']",അടി,2,താഴെ
